date,tenant_id,channel,parish,spend,impressions,clicks,conversions,revenue,roas
2026-01-03,grace-kennedy,TikTok,Westmoreland,53.37,73,1,0,0.0,0.0
2026-01-03,grace-kennedy,TikTok,Trelawny,35.66,49,0,0,0.0,0.0
2026-01-03,grace-kennedy,TikTok,St Elizabeth,15.69,21,0,0,0.0,0.0
2026-01-04,grace-kennedy,TikTok,Kingston,32.39,40,0,0,0.0,0.0
2026-01-04,grace-kennedy,TikTok,St Andrew,66.94,83,1,0,0.0,0.0
2026-01-04,grace-kennedy,TikTok,St Catherine,70.86,87,1,0,0.0,0.0
2026-01-04,grace-kennedy,TikTok,Clarendon,115.21,143,2,0,0.0,0.0
2026-01-04,grace-kennedy,TikTok,Manchester,40.84,50,0,0,0.0,0.0
2026-01-04,grace-kennedy,TikTok,St Ann,22.97,28,0,0,0.0,0.0
2026-01-04,grace-kennedy,TikTok,St Mary,77.43,96,1,0,0.0,0.0
2026-01-04,grace-kennedy,TikTok,Portland,169.07,209,3,0,0.0,0.0
2026-01-04,grace-kennedy,TikTok,St Thomas,58.68,72,1,0,0.0,0.0
2026-01-04,grace-kennedy,TikTok,St James,14.48,17,0,0,0.0,0.0
2026-01-04,grace-kennedy,TikTok,Hanover,12.0,14,0,0,0.0,0.0
2026-01-04,grace-kennedy,TikTok,Westmoreland,6.6,8,0,0,0.0,0.0
2026-01-04,grace-kennedy,TikTok,Trelawny,5.38,6,0,0,0.0,0.0
2026-01-04,grace-kennedy,TikTok,St Elizabeth,72.43,89,1,0,0.0,0.0
2026-01-05,grace-kennedy,TikTok,Kingston,25.8,30,0,0,0.0,0.0
2026-01-05,grace-kennedy,TikTok,St Andrew,183.47,218,3,0,0.0,0.0
2026-01-05,grace-kennedy,TikTok,St Catherine,122.99,146,2,0,0.0,0.0
2026-01-05,grace-kennedy,TikTok,Clarendon,84.64,100,1,0,0.0,0.0
2026-01-05,grace-kennedy,TikTok,Manchester,48.09,57,0,0,0.0,0.0
2026-01-05,grace-kennedy,TikTok,St Ann,96.18,114,1,0,0.0,0.0
2026-01-05,grace-kennedy,TikTok,St Mary,21.4,25,0,0,0.0,0.0
2026-01-05,grace-kennedy,TikTok,Portland,19.41,23,0,0,0.0,0.0
2026-01-05,grace-kennedy,TikTok,St Thomas,24.68,29,0,0,0.0,0.0
2026-01-05,grace-kennedy,TikTok,St James,160.96,191,3,0,0.0,0.0
2026-01-05,grace-kennedy,TikTok,Hanover,22.96,27,0,0,0.0,0.0
2026-01-05,grace-kennedy,TikTok,Westmoreland,103.02,122,2,0,0.0,0.0
2026-01-05,grace-kennedy,TikTok,Trelawny,4.48,5,0,0,0.0,0.0
2026-01-05,grace-kennedy,TikTok,St Elizabeth,10.22,12,0,0,0.0,0.0
2026-01-06,grace-kennedy,TikTok,Kingston,191.49,245,4,0,0.0,0.0
2026-01-06,grace-kennedy,TikTok,St Andrew,94.06,120,2,0,0.0,0.0
2026-01-06,grace-kennedy,TikTok,St Catherine,81.25,104,1,0,0.0,0.0
2026-01-06,grace-kennedy,TikTok,Clarendon,244.08,313,5,0,0.0,0.0
2026-01-06,grace-kennedy,TikTok,Manchester,17.92,23,0,0,0.0,0.0
2026-01-06,grace-kennedy,TikTok,St Ann,140.52,180,3,0,0.0,0.0
2026-01-06,grace-kennedy,TikTok,St Mary,105.97,136,2,0,0.0,0.0
2026-01-06,grace-kennedy,TikTok,Portland,150.33,193,3,0,0.0,0.0
2026-01-06,grace-kennedy,TikTok,St Thomas,43.42,55,0,0,0.0,0.0
2026-01-06,grace-kennedy,TikTok,St James,69.06,88,1,0,0.0,0.0
2026-01-06,grace-kennedy,TikTok,Hanover,11.48,14,0,0,0.0,0.0
2026-01-06,grace-kennedy,TikTok,Westmoreland,8.14,10,0,0,0.0,0.0
2026-01-06,grace-kennedy,TikTok,Trelawny,61.99,79,1,0,0.0,0.0
2026-01-06,grace-kennedy,TikTok,St Elizabeth,154.74,198,3,0,0.0,0.0
2026-01-07,grace-kennedy,TikTok,Kingston,134.44,160,2,0,0.0,0.0
2026-01-07,grace-kennedy,TikTok,St Andrew,41.62,49,0,0,0.0,0.0
2026-01-07,grace-kennedy,TikTok,St Catherine,38.61,46,0,0,0.0,0.0
2026-01-07,grace-kennedy,TikTok,Clarendon,203.67,243,4,0,0.0,0.0
2026-01-07,grace-kennedy,TikTok,Manchester,161.73,193,3,0,0.0,0.0
2026-01-07,grace-kennedy,TikTok,St Ann,27.98,33,0,0,0.0,0.0
2026-01-07,grace-kennedy,TikTok,St Mary,61.58,73,1,0,0.0,0.0
2026-01-07,grace-kennedy,TikTok,Portland,2.97,3,0,0,0.0,0.0
2026-01-07,grace-kennedy,TikTok,St Thomas,15.61,18,0,0,0.0,0.0
2026-01-07,grace-kennedy,TikTok,St James,72.07,86,1,0,0.0,0.0
2026-01-07,grace-kennedy,TikTok,Hanover,93.26,111,1,0,0.0,0.0
2026-01-07,grace-kennedy,TikTok,Westmoreland,25.7,30,0,0,0.0,0.0
2026-01-07,grace-kennedy,TikTok,Trelawny,154.65,185,3,0,0.0,0.0
2026-01-07,grace-kennedy,TikTok,St Elizabeth,23.45,28,0,0,0.0,0.0
2026-01-08,grace-kennedy,TikTok,Kingston,241.62,295,6,0,0.0,0.0
2026-01-08,grace-kennedy,TikTok,St Andrew,134.4,164,3,0,0.0,0.0
2026-01-08,grace-kennedy,TikTok,St Catherine,73.55,89,1,0,0.0,0.0
2026-01-08,grace-kennedy,TikTok,Clarendon,121.97,149,3,0,0.0,0.0
2026-01-08,grace-kennedy,TikTok,Manchester,73.35,89,1,0,0.0,0.0
2026-01-08,grace-kennedy,TikTok,St Ann,76.99,94,1,0,0.0,0.0
2026-01-08,grace-kennedy,TikTok,St Mary,216.34,264,5,0,0.0,0.0
2026-01-08,grace-kennedy,TikTok,Portland,29.68,36,0,0,0.0,0.0
2026-01-08,grace-kennedy,TikTok,St Thomas,0.0,0,0,0,0.0,0.0
2026-01-08,grace-kennedy,TikTok,St James,183.21,223,4,0,0.0,0.0
2026-01-08,grace-kennedy,TikTok,Hanover,9.26,11,0,0,0.0,0.0
2026-01-08,grace-kennedy,TikTok,Westmoreland,1.04,1,0,0,0.0,0.0
2026-01-08,grace-kennedy,TikTok,Trelawny,4.16,5,0,0,0.0,0.0
2026-01-08,grace-kennedy,TikTok,St Elizabeth,504.67,616,12,0,0.0,0.0
2026-01-09,grace-kennedy,TikTok,Kingston,26.83,33,0,0,0.0,0.0
2026-01-09,grace-kennedy,TikTok,St Andrew,242.94,303,4,0,0.0,0.0
2026-01-09,grace-kennedy,TikTok,St Catherine,381.33,475,7,0,0.0,0.0
2026-01-09,grace-kennedy,TikTok,Clarendon,24.59,30,0,0,0.0,0.0
2026-01-09,grace-kennedy,TikTok,Manchester,149.38,186,3,0,0.0,0.0
2026-01-09,grace-kennedy,TikTok,St Ann,320.08,399,6,0,0.0,0.0
2026-01-09,grace-kennedy,TikTok,St Mary,9.16,11,0,0,0.0,0.0
2026-01-09,grace-kennedy,TikTok,Portland,129.3,161,2,0,0.0,0.0
2026-01-09,grace-kennedy,TikTok,St Thomas,224.55,280,4,0,0.0,0.0
2026-01-09,grace-kennedy,TikTok,St James,210.38,262,4,0,0.0,0.0
2026-01-09,grace-kennedy,TikTok,Hanover,3.45,4,0,0,0.0,0.0
2026-01-09,grace-kennedy,TikTok,Westmoreland,5.83,7,0,0,0.0,0.0
2026-01-09,grace-kennedy,TikTok,Trelawny,148.79,185,3,0,0.0,0.0
2026-01-09,grace-kennedy,TikTok,St Elizabeth,20.23,25,0,0,0.0,0.0
2026-01-10,grace-kennedy,TikTok,Kingston,116.53,161,3,0,0.0,0.0
2026-01-10,grace-kennedy,TikTok,St Andrew,185.97,257,5,0,0.0,0.0
2026-01-10,grace-kennedy,TikTok,St Catherine,32.59,45,0,0,0.0,0.0
2026-01-10,grace-kennedy,TikTok,Clarendon,16.87,23,0,0,0.0,0.0
2026-01-10,grace-kennedy,TikTok,Manchester,153.93,213,4,0,0.0,0.0
2026-01-10,grace-kennedy,TikTok,St Ann,23.3,32,0,0,0.0,0.0
2026-01-10,grace-kennedy,TikTok,St Mary,86.81,120,2,0,0.0,0.0
2026-01-10,grace-kennedy,TikTok,Portland,92.02,127,2,0,0.0,0.0
2026-01-10,grace-kennedy,TikTok,St Thomas,0.95,1,0,0,0.0,0.0
2026-01-10,grace-kennedy,TikTok,St James,85.76,118,2,0,0.0,0.0
2026-01-10,grace-kennedy,TikTok,Hanover,64.75,89,1,0,0.0,0.0
2026-01-10,grace-kennedy,TikTok,Westmoreland,104.3,144,2,0,0.0,0.0
2026-01-10,grace-kennedy,TikTok,Trelawny,24.29,33,0,0,0.0,0.0
2026-01-10,grace-kennedy,TikTok,St Elizabeth,4.74,6,0,0,0.0,0.0
2026-01-11,grace-kennedy,TikTok,Kingston,233.65,290,5,0,0.0,0.0
2026-01-11,grace-kennedy,TikTok,St Andrew,214.35,266,5,0,0.0,0.0
2026-01-11,grace-kennedy,TikTok,St Catherine,54.6,67,1,0,0.0,0.0
2026-01-11,grace-kennedy,TikTok,Clarendon,42.29,52,1,0,0.0,0.0
2026-01-11,grace-kennedy,TikTok,Manchester,3.46,4,0,0,0.0,0.0
2026-01-11,grace-kennedy,TikTok,St Ann,185.92,231,4,0,0.0,0.0
2026-01-11,grace-kennedy,TikTok,St Mary,13.8,17,0,0,0.0,0.0
2026-01-11,grace-kennedy,TikTok,Portland,43.78,54,1,0,0.0,0.0
2026-01-11,grace-kennedy,TikTok,St Thomas,1.19,1,0,0,0.0,0.0
2026-01-11,grace-kennedy,TikTok,St James,196.94,244,4,0,0.0,0.0
2026-01-11,grace-kennedy,TikTok,Hanover,135.55,168,3,0,0.0,0.0
2026-01-11,grace-kennedy,TikTok,Westmoreland,25.61,31,0,0,0.0,0.0
2026-01-11,grace-kennedy,TikTok,Trelawny,59.68,74,1,0,0.0,0.0
2026-01-11,grace-kennedy,TikTok,St Elizabeth,136.73,170,3,0,0.0,0.0
2026-01-12,grace-kennedy,TikTok,Kingston,98.68,114,2,0,0.0,0.0
2026-01-12,grace-kennedy,TikTok,St Andrew,29.55,34,0,0,0.0,0.0
2026-01-12,grace-kennedy,TikTok,St Catherine,29.14,33,0,0,0.0,0.0
2026-01-12,grace-kennedy,TikTok,Clarendon,76.68,88,1,0,0.0,0.0
2026-01-12,grace-kennedy,TikTok,Manchester,13.65,15,0,0,0.0,0.0
2026-01-12,grace-kennedy,TikTok,St Ann,164.7,190,4,0,0.0,0.0
2026-01-12,grace-kennedy,TikTok,St Mary,35.41,41,0,0,0.0,0.0
2026-01-12,grace-kennedy,TikTok,Portland,51.51,59,1,0,0.0,0.0
2026-01-12,grace-kennedy,TikTok,St Thomas,130.06,150,3,0,0.0,0.0
2026-01-12,grace-kennedy,TikTok,St James,114.76,132,2,0,0.0,0.0
2026-01-12,grace-kennedy,TikTok,Hanover,0.32,0,0,0,0.0,0.0
2026-01-12,grace-kennedy,TikTok,Westmoreland,20.22,23,0,0,0.0,0.0
2026-01-12,grace-kennedy,TikTok,Trelawny,120.81,139,3,0,0.0,0.0
2026-01-12,grace-kennedy,TikTok,St Elizabeth,69.57,80,1,0,0.0,0.0
2026-01-13,grace-kennedy,TikTok,Kingston,262.92,333,5,0,0.0,0.0
2026-01-13,grace-kennedy,TikTok,St Andrew,88.21,111,1,0,0.0,0.0
2026-01-13,grace-kennedy,TikTok,St Catherine,433.0,548,9,0,0.0,0.0
2026-01-13,grace-kennedy,TikTok,Clarendon,35.72,45,0,0,0.0,0.0
2026-01-13,grace-kennedy,TikTok,Manchester,123.93,157,2,0,0.0,0.0
2026-01-13,grace-kennedy,TikTok,St Ann,38.58,48,0,0,0.0,0.0
2026-01-13,grace-kennedy,TikTok,St Mary,29.77,37,0,0,0.0,0.0
2026-01-13,grace-kennedy,TikTok,Portland,15.58,19,0,0,0.0,0.0
2026-01-13,grace-kennedy,TikTok,St Thomas,3.27,4,0,0,0.0,0.0
2026-01-13,grace-kennedy,TikTok,St James,114.85,145,2,0,0.0,0.0
2026-01-13,grace-kennedy,TikTok,Hanover,107.33,136,2,0,0.0,0.0
2026-01-13,grace-kennedy,TikTok,Westmoreland,217.22,275,4,0,0.0,0.0
2026-01-13,grace-kennedy,TikTok,Trelawny,0.18,0,0,0,0.0,0.0
2026-01-13,grace-kennedy,TikTok,St Elizabeth,8.22,10,0,0,0.0,0.0
2026-01-14,grace-kennedy,TikTok,Kingston,106.78,125,2,0,0.0,0.0
2026-01-14,grace-kennedy,TikTok,St Andrew,23.25,27,0,0,0.0,0.0
2026-01-14,grace-kennedy,TikTok,St Catherine,285.94,335,6,0,0.0,0.0
2026-01-14,grace-kennedy,TikTok,Clarendon,187.38,219,4,0,0.0,0.0
2026-01-14,grace-kennedy,TikTok,Manchester,88.61,103,2,0,0.0,0.0
2026-01-14,grace-kennedy,TikTok,St Ann,105.16,123,2,0,0.0,0.0
2026-01-14,grace-kennedy,TikTok,St Mary,42.57,49,0,0,0.0,0.0
2026-01-14,grace-kennedy,TikTok,Portland,6.59,7,0,0,0.0,0.0
2026-01-14,grace-kennedy,TikTok,St Thomas,0.05,0,0,0,0.0,0.0
2026-01-14,grace-kennedy,TikTok,St James,38.25,44,0,0,0.0,0.0
2026-01-14,grace-kennedy,TikTok,Hanover,10.53,12,0,0,0.0,0.0
2026-01-14,grace-kennedy,TikTok,Westmoreland,112.71,132,2,0,0.0,0.0
2026-01-14,grace-kennedy,TikTok,Trelawny,90.04,105,2,0,0.0,0.0
2026-01-14,grace-kennedy,TikTok,St Elizabeth,37.65,44,0,0,0.0,0.0
2026-01-15,grace-kennedy,TikTok,Kingston,38.22,48,1,0,0.0,0.0
2026-01-15,grace-kennedy,TikTok,St Andrew,120.92,153,3,0,0.0,0.0
2026-01-15,grace-kennedy,TikTok,St Catherine,36.5,46,0,0,0.0,0.0
2026-01-15,grace-kennedy,TikTok,Clarendon,73.36,92,1,0,0.0,0.0
2026-01-15,grace-kennedy,TikTok,Manchester,172.41,218,4,0,0.0,0.0
2026-01-15,grace-kennedy,TikTok,St Ann,57.46,72,1,0,0.0,0.0
2026-01-15,grace-kennedy,TikTok,St Mary,206.98,261,5,0,0.0,0.0
2026-01-15,grace-kennedy,TikTok,Portland,253.2,320,6,0,0.0,0.0
2026-01-15,grace-kennedy,TikTok,St Thomas,36.91,46,0,0,0.0,0.0
2026-01-15,grace-kennedy,TikTok,St James,0.08,0,0,0,0.0,0.0
2026-01-15,grace-kennedy,TikTok,Hanover,74.48,94,1,0,0.0,0.0
2026-01-15,grace-kennedy,TikTok,Westmoreland,110.16,139,2,0,0.0,0.0
2026-01-15,grace-kennedy,TikTok,Trelawny,46.73,59,1,0,0.0,0.0
2026-01-15,grace-kennedy,TikTok,St Elizabeth,20.06,25,0,0,0.0,0.0
2026-01-16,grace-kennedy,TikTok,Kingston,112.42,133,2,0,0.0,0.0
2026-01-16,grace-kennedy,TikTok,St Andrew,390.43,462,7,0,0.0,0.0
2026-01-16,grace-kennedy,TikTok,St Catherine,335.41,397,6,0,0.0,0.0
2026-01-16,grace-kennedy,TikTok,Clarendon,62.51,74,1,0,0.0,0.0
2026-01-16,grace-kennedy,TikTok,Manchester,7.31,8,0,0,0.0,0.0
2026-01-16,grace-kennedy,TikTok,St Ann,4.5,5,0,0,0.0,0.0
2026-01-16,grace-kennedy,TikTok,St Mary,219.92,260,4,0,0.0,0.0
2026-01-16,grace-kennedy,TikTok,Portland,90.09,106,1,0,0.0,0.0
2026-01-16,grace-kennedy,TikTok,St Thomas,257.31,304,5,0,0.0,0.0
2026-01-16,grace-kennedy,TikTok,St James,30.79,36,0,0,0.0,0.0
2026-01-16,grace-kennedy,TikTok,Hanover,73.69,87,1,0,0.0,0.0
2026-01-16,grace-kennedy,TikTok,Westmoreland,133.93,158,2,0,0.0,0.0
2026-01-16,grace-kennedy,TikTok,Trelawny,22.9,27,0,0,0.0,0.0
2026-01-16,grace-kennedy,TikTok,St Elizabeth,41.54,49,0,0,0.0,0.0
2026-01-17,grace-kennedy,TikTok,Kingston,84.24,111,1,0,0.0,0.0
2026-01-17,grace-kennedy,TikTok,St Andrew,211.77,281,4,0,0.0,0.0
2026-01-17,grace-kennedy,TikTok,St Catherine,162.9,216,3,0,0.0,0.0
2026-01-17,grace-kennedy,TikTok,Clarendon,336.42,447,7,0,0.0,0.0
2026-01-17,grace-kennedy,TikTok,Manchester,59.14,78,1,0,0.0,0.0
2026-01-17,grace-kennedy,TikTok,St Ann,289.01,384,6,0,0.0,0.0
2026-01-17,grace-kennedy,TikTok,St Mary,11.34,15,0,0,0.0,0.0
2026-01-17,grace-kennedy,TikTok,Portland,77.06,102,1,0,0.0,0.0
2026-01-17,grace-kennedy,TikTok,St Thomas,66.57,88,1,0,0.0,0.0
2026-01-17,grace-kennedy,TikTok,St James,59.92,79,1,0,0.0,0.0
2026-01-17,grace-kennedy,TikTok,Hanover,11.22,14,0,0,0.0,0.0
2026-01-17,grace-kennedy,TikTok,Westmoreland,6.1,8,0,0,0.0,0.0
2026-01-17,grace-kennedy,TikTok,Trelawny,14.98,19,0,0,0.0,0.0
2026-01-17,grace-kennedy,TikTok,St Elizabeth,2.25,2,0,0,0.0,0.0
2026-01-18,grace-kennedy,TikTok,Kingston,108.24,149,2,0,0.0,0.0
2026-01-18,grace-kennedy,TikTok,St Andrew,119.85,165,2,0,0.0,0.0
2026-01-18,grace-kennedy,TikTok,St Catherine,9.22,12,0,0,0.0,0.0
2026-01-18,grace-kennedy,TikTok,Clarendon,267.24,369,5,0,0.0,0.0
2026-01-18,grace-kennedy,TikTok,Manchester,12.35,17,0,0,0.0,0.0
2026-01-18,grace-kennedy,TikTok,St Ann,30.22,41,0,0,0.0,0.0
2026-01-18,grace-kennedy,TikTok,St Mary,114.46,158,2,0,0.0,0.0
2026-01-18,grace-kennedy,TikTok,Portland,61.85,85,1,0,0.0,0.0
2026-01-18,grace-kennedy,TikTok,St Thomas,12.07,16,0,0,0.0,0.0
2026-01-18,grace-kennedy,TikTok,St James,92.83,128,2,0,0.0,0.0
2026-01-18,grace-kennedy,TikTok,Hanover,60.88,84,1,0,0.0,0.0
2026-01-18,grace-kennedy,TikTok,Westmoreland,14.83,20,0,0,0.0,0.0
2026-01-18,grace-kennedy,TikTok,Trelawny,0.01,0,0,0,0.0,0.0
2026-01-18,grace-kennedy,TikTok,St Elizabeth,345.45,478,7,0,0.0,0.0
2026-01-19,grace-kennedy,TikTok,Kingston,64.68,79,1,0,0.0,0.0
2026-01-19,grace-kennedy,TikTok,St Andrew,124.3,153,2,0,0.0,0.0
2026-01-19,grace-kennedy,TikTok,St Catherine,40.68,50,0,0,0.0,0.0
2026-01-19,grace-kennedy,TikTok,Clarendon,96.7,119,1,0,0.0,0.0
2026-01-19,grace-kennedy,TikTok,Manchester,92.91,114,1,0,0.0,0.0
2026-01-19,grace-kennedy,TikTok,St Ann,14.46,17,0,0,0.0,0.0
2026-01-19,grace-kennedy,TikTok,St Mary,18.34,22,0,0,0.0,0.0
2026-01-19,grace-kennedy,TikTok,Portland,16.98,20,0,0,0.0,0.0
2026-01-19,grace-kennedy,TikTok,St Thomas,83.7,103,1,0,0.0,0.0
2026-01-19,grace-kennedy,TikTok,St James,30.37,37,0,0,0.0,0.0
2026-01-19,grace-kennedy,TikTok,Hanover,8.1,10,0,0,0.0,0.0
2026-01-19,grace-kennedy,TikTok,Westmoreland,14.39,17,0,0,0.0,0.0
2026-01-19,grace-kennedy,TikTok,Trelawny,123.66,152,2,0,0.0,0.0
2026-01-19,grace-kennedy,TikTok,St Elizabeth,105.3,130,2,0,0.0,0.0
2026-01-20,grace-kennedy,TikTok,Kingston,49.92,69,1,0,0.0,0.0
2026-01-20,grace-kennedy,TikTok,St Andrew,161.17,224,4,0,0.0,0.0
2026-01-20,grace-kennedy,TikTok,St Catherine,72.38,100,2,0,0.0,0.0
2026-01-20,grace-kennedy,TikTok,Clarendon,54.64,76,1,0,0.0,0.0
2026-01-20,grace-kennedy,TikTok,Manchester,231.53,322,6,0,0.0,0.0
2026-01-20,grace-kennedy,TikTok,St Ann,132.34,184,3,0,0.0,0.0
2026-01-20,grace-kennedy,TikTok,St Mary,17.89,24,0,0,0.0,0.0
2026-01-20,grace-kennedy,TikTok,Portland,26.67,37,0,0,0.0,0.0
2026-01-20,grace-kennedy,TikTok,St Thomas,19.17,26,0,0,0.0,0.0
2026-01-20,grace-kennedy,TikTok,St James,90.6,126,2,0,0.0,0.0
2026-01-20,grace-kennedy,TikTok,Hanover,39.59,55,1,0,0.0,0.0
2026-01-20,grace-kennedy,TikTok,Westmoreland,94.88,132,2,0,0.0,0.0
2026-01-20,grace-kennedy,TikTok,Trelawny,24.2,33,0,0,0.0,0.0
2026-01-20,grace-kennedy,TikTok,St Elizabeth,10.34,14,0,0,0.0,0.0
2026-01-21,grace-kennedy,TikTok,Kingston,428.43,609,9,0,0.0,0.0
2026-01-21,grace-kennedy,TikTok,St Andrew,174.4,248,4,0,0.0,0.0
2026-01-21,grace-kennedy,TikTok,St Catherine,59.31,84,1,0,0.0,0.0
2026-01-21,grace-kennedy,TikTok,Clarendon,98.36,139,2,0,0.0,0.0
2026-01-21,grace-kennedy,TikTok,Manchester,58.83,83,1,0,0.0,0.0
2026-01-21,grace-kennedy,TikTok,St Ann,69.72,99,1,0,0.0,0.0
2026-01-21,grace-kennedy,TikTok,St Mary,36.3,51,0,0,0.0,0.0
2026-01-21,grace-kennedy,TikTok,Portland,176.52,251,4,0,0.0,0.0
2026-01-21,grace-kennedy,TikTok,St Thomas,120.01,170,2,0,0.0,0.0
2026-01-21,grace-kennedy,TikTok,St James,19.97,28,0,0,0.0,0.0
2026-01-21,grace-kennedy,TikTok,Hanover,0.64,0,0,0,0.0,0.0
2026-01-21,grace-kennedy,TikTok,Westmoreland,117.01,166,2,0,0.0,0.0
2026-01-21,grace-kennedy,TikTok,Trelawny,22.1,31,0,0,0.0,0.0
2026-01-21,grace-kennedy,TikTok,St Elizabeth,41.31,58,0,0,0.0,0.0
2026-01-22,grace-kennedy,TikTok,Kingston,51.45,65,1,0,0.0,0.0
2026-01-22,grace-kennedy,TikTok,St Andrew,577.13,731,13,0,0.0,0.0
2026-01-22,grace-kennedy,TikTok,St Catherine,38.68,49,0,0,0.0,0.0
2026-01-22,grace-kennedy,TikTok,Clarendon,118.84,150,2,0,0.0,0.0
2026-01-22,grace-kennedy,TikTok,Manchester,128.09,162,3,0,0.0,0.0
2026-01-22,grace-kennedy,TikTok,St Ann,102.45,129,2,0,0.0,0.0
2026-01-22,grace-kennedy,TikTok,St Mary,221.06,280,5,0,0.0,0.0
2026-01-22,grace-kennedy,TikTok,Portland,164.42,208,3,0,0.0,0.0
2026-01-22,grace-kennedy,TikTok,St Thomas,1.64,2,0,0,0.0,0.0
2026-01-22,grace-kennedy,TikTok,St James,141.08,178,3,0,0.0,0.0
2026-01-22,grace-kennedy,TikTok,Hanover,56.19,71,1,0,0.0,0.0
2026-01-22,grace-kennedy,TikTok,Westmoreland,11.45,14,0,0,0.0,0.0
2026-01-22,grace-kennedy,TikTok,Trelawny,5.12,6,0,0,0.0,0.0
2026-01-22,grace-kennedy,TikTok,St Elizabeth,73.91,93,1,0,0.0,0.0
2026-01-23,grace-kennedy,TikTok,Kingston,167.1,200,3,0,0.0,0.0
2026-01-23,grace-kennedy,TikTok,St Andrew,150.91,181,3,0,0.0,0.0
2026-01-23,grace-kennedy,TikTok,St Catherine,238.93,286,4,0,0.0,0.0
2026-01-23,grace-kennedy,TikTok,Clarendon,49.19,59,1,0,0.0,0.0
2026-01-23,grace-kennedy,TikTok,Manchester,161.83,194,3,0,0.0,0.0
2026-01-23,grace-kennedy,TikTok,St Ann,247.68,297,5,0,0.0,0.0
2026-01-23,grace-kennedy,TikTok,St Mary,31.92,38,0,0,0.0,0.0
2026-01-23,grace-kennedy,TikTok,Portland,133.24,160,2,0,0.0,0.0
2026-01-23,grace-kennedy,TikTok,St Thomas,15.63,18,0,0,0.0,0.0
2026-01-23,grace-kennedy,TikTok,St James,67.45,81,1,0,0.0,0.0
2026-01-23,grace-kennedy,TikTok,Hanover,3.27,3,0,0,0.0,0.0
2026-01-23,grace-kennedy,TikTok,Westmoreland,1.43,1,0,0,0.0,0.0
2026-01-23,grace-kennedy,TikTok,Trelawny,221.36,265,4,0,0.0,0.0
2026-01-23,grace-kennedy,TikTok,St Elizabeth,193.48,232,4,0,0.0,0.0
2026-01-24,grace-kennedy,TikTok,Kingston,27.1,34,0,0,0.0,0.0
2026-01-24,grace-kennedy,TikTok,St Andrew,192.71,247,4,0,0.0,0.0
2026-01-24,grace-kennedy,TikTok,St Catherine,111.96,143,2,0,0.0,0.0
2026-01-24,grace-kennedy,TikTok,Clarendon,6.64,8,0,0,0.0,0.0
2026-01-24,grace-kennedy,TikTok,Manchester,28.18,36,0,0,0.0,0.0
2026-01-24,grace-kennedy,TikTok,St Ann,3.66,4,0,0,0.0,0.0
2026-01-24,grace-kennedy,TikTok,St Mary,15.05,19,0,0,0.0,0.0
2026-01-24,grace-kennedy,TikTok,Portland,60.42,77,1,0,0.0,0.0
2026-01-24,grace-kennedy,TikTok,St Thomas,48.29,61,1,0,0.0,0.0
2026-01-24,grace-kennedy,TikTok,St James,131.63,168,3,0,0.0,0.0
2026-01-24,grace-kennedy,TikTok,Hanover,17.92,22,0,0,0.0,0.0
2026-01-24,grace-kennedy,TikTok,Westmoreland,142.51,182,3,0,0.0,0.0
2026-01-24,grace-kennedy,TikTok,Trelawny,39.9,51,0,0,0.0,0.0
2026-01-24,grace-kennedy,TikTok,St Elizabeth,23.49,30,0,0,0.0,0.0
2026-01-25,grace-kennedy,TikTok,Kingston,31.0,43,0,0,0.0,0.0
2026-01-25,grace-kennedy,TikTok,St Andrew,184.11,257,4,0,0.0,0.0
2026-01-25,grace-kennedy,TikTok,St Catherine,323.99,452,8,0,0.0,0.0
2026-01-25,grace-kennedy,TikTok,Clarendon,56.13,78,1,0,0.0,0.0
2026-01-25,grace-kennedy,TikTok,Manchester,81.72,114,2,0,0.0,0.0
2026-01-25,grace-kennedy,TikTok,St Ann,132.13,184,3,0,0.0,0.0
2026-01-25,grace-kennedy,TikTok,St Mary,91.16,127,2,0,0.0,0.0
2026-01-25,grace-kennedy,TikTok,Portland,29.84,41,0,0,0.0,0.0
2026-01-25,grace-kennedy,TikTok,St Thomas,152.16,212,3,0,0.0,0.0
2026-01-25,grace-kennedy,TikTok,St James,3.73,5,0,0,0.0,0.0
2026-01-25,grace-kennedy,TikTok,Hanover,15.25,21,0,0,0.0,0.0
2026-01-25,grace-kennedy,TikTok,Westmoreland,70.84,99,1,0,0.0,0.0
2026-01-25,grace-kennedy,TikTok,Trelawny,24.96,34,0,0,0.0,0.0
2026-01-25,grace-kennedy,TikTok,St Elizabeth,71.32,99,1,0,0.0,0.0
2026-01-26,grace-kennedy,TikTok,Kingston,241.28,286,5,0,0.0,0.0
2026-01-26,grace-kennedy,TikTok,St Andrew,124.74,148,2,0,0.0,0.0
2026-01-26,grace-kennedy,TikTok,St Catherine,48.55,57,1,0,0.0,0.0
2026-01-26,grace-kennedy,TikTok,Clarendon,51.61,61,1,0,0.0,0.0
2026-01-26,grace-kennedy,TikTok,Manchester,130.02,154,2,0,0.0,0.0
2026-01-26,grace-kennedy,TikTok,St Ann,175.74,208,3,0,0.0,0.0
2026-01-26,grace-kennedy,TikTok,St Mary,18.05,21,0,0,0.0,0.0
2026-01-26,grace-kennedy,TikTok,Portland,162.74,193,3,0,0.0,0.0
2026-01-26,grace-kennedy,TikTok,St Thomas,6.02,7,0,0,0.0,0.0
2026-01-26,grace-kennedy,TikTok,St James,87.86,104,1,0,0.0,0.0
